candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,derived_partition_expression,derived_entity,derived_parent_p8_id,derived_parent_p1_id,provenance_route,independent_inventory_role,independent_content_counted,overlay_authority
QP093A-0091,antimatter_conjugate_rows,"anti(plus_single_write[p=2,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,2,1,negative,2,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,30.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=2,-0.4166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666668,30.41666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,30.83912037037037037037037037037037037037037037037037037037037037037037037037037037037037037037037038,3.854890046296296296296296296296296296296296296296296296296296296296296296296296296296296296296296298,26.98423032407407407407407407407407407407407407407407407407407407407407407407407407407407407407407409,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0092,antimatter_conjugate_rows,"anti(minus_single_write[p=2,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,2,1,positive,2,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,36.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=2,0.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,35.50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,35.99305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,4.499131944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444445,31.49392361111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0093,antimatter_conjugate_rows,"anti(plus_single_write[p=3,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,3,1,negative,3,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,45.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=3,-0.9375,45.9375,46.89453124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5.861816406249999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,41.03271484374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0094,antimatter_conjugate_rows,"anti(minus_single_write[p=3,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,3,1,positive,3,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,54.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=3,1.125,52.875,53.97656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,6.747070312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,47.22949218749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0095,antimatter_conjugate_rows,"anti(plus_single_write[p=4,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,4,1,negative,4,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,60.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=4,-1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,61.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,63.37962962962962962962962962962962962962962962962962962962962962962962962962962962962962962962962965,7.922453703703703703703703703703703703703703703703703703703703703703703703703703703703703703703703706,55.45717592592592592592592592592592592592592592592592592592592592592592592592592592592592592592592595,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0096,antimatter_conjugate_rows,"anti(minus_single_write[p=4,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,4,1,positive,4,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,72.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=4,2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,70.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,71.94444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444446,8.993055555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555558,62.9513888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0097,antimatter_conjugate_rows,"anti(plus_single_write[p=6,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,6,1,negative,6,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,90.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=6,-3.750,93.750,97.65625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003,12.20703125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,85.44921875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0098,antimatter_conjugate_rows,"anti(minus_single_write[p=6,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,6,1,positive,6,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,108.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=6,4.50,103.50,107.8125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,13.4765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,94.3359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0099,antimatter_conjugate_rows,"anti(plus_single_write[p=8,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,8,1,negative,8,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,120.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=8,-6.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,126.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,133.7037037037037037037037037037037037037037037037037037037037037037037037037037037037037037037037038,16.71296296296296296296296296296296296296296296296296296296296296296296296296296296296296296296296298,116.9907407407407407407407407407407407407407407407407407407407407407407407407407407407407407407407408,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0100,antimatter_conjugate_rows,"anti(minus_single_write[p=8,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,8,1,positive,8,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,144.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=8,8.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,136.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,143.5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,17.94444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444445,125.6111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0101,antimatter_conjugate_rows,"anti(plus_single_write[p=9,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,9,1,negative,9,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,135.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=9,-8.4375,143.4375,152.40234375,19.05029296875,133.35205078125,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0102,antimatter_conjugate_rows,"anti(minus_single_write[p=9,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,9,1,positive,9,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,162.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=9,10.125,151.875,161.3671875,20.1708984375,141.1962890625,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0103,antimatter_conjugate_rows,"anti(plus_single_write[p=12,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,12,1,negative,12,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,180.00,negative_credit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=12,-15.00,195.00,211.2499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,26.40624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,184.8437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0104,antimatter_conjugate_rows,"anti(minus_single_write[p=12,g=1])",V4_1_SINGLE_WRITE,conjugate_single_write,12,1,positive,12,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,216.0,positive_debit,depth=1,V4_1_SINGLE_WRITE|depth=1|q_abs=12,18.0,198.0,214.4999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,26.81249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,187.6874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0105,antimatter_conjugate_rows,"anti(plus_single_write[p=1,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,1,2,negative,1,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,180.00,negative_credit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=1,-0.1041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,180.1041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,181.3548900462962962962962962962962962962962962962962962962962962962962962962962962962962962962962962,22.66936125578703703703703703703703703703703703703703703703703703703703703703703703703703703703703702,158.6855287905092592592592592592592592592592592592592592592592592592592592592592592592592592592592591,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0106,antimatter_conjugate_rows,"anti(minus_single_write[p=1,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,1,2,positive,1,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,216.0,positive_debit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=1,0.1250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,215.8750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,217.3741319444444444444444444444444444444444444444444444444444444444444444444444444444444444444444443,27.17176649305555555555555555555555555555555555555555555555555555555555555555555555555555555555555554,190.2023654513888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0107,antimatter_conjugate_rows,"anti(plus_single_write[p=2,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,2,2,negative,2,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,360.00,negative_credit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=2,-0.4166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666668,360.4166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,365.4224537037037037037037037037037037037037037037037037037037037037037037037037037037037037037037038,45.67780671296296296296296296296296296296296296296296296296296296296296296296296296296296296296296298,319.7446469907407407407407407407407407407407407407407407407407407407407407407407407407407407407407409,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0108,antimatter_conjugate_rows,"anti(minus_single_write[p=2,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,2,2,positive,2,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,432.0,positive_debit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=2,0.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,431.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,437.4930555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,54.68663194444444444444444444444444444444444444444444444444444444444444444444444444444444444444444445,382.8064236111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0109,antimatter_conjugate_rows,"anti(plus_single_write[p=3,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,3,2,negative,3,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,540.00,negative_credit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=3,-0.9375,540.9375,552.2070312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,69.02587890624999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,483.1811523437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0110,antimatter_conjugate_rows,"anti(minus_single_write[p=3,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,3,2,positive,3,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,648.0,positive_debit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=3,1.125,646.875,660.3515624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,82.54394531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,577.8076171874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0111,antimatter_conjugate_rows,"anti(plus_single_write[p=4,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,4,2,negative,4,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,720.00,negative_credit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=4,-1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,721.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,741.7129629629629629629629629629629629629629629629629629629629629629629629629629629629629629629629632,92.7141203703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,648.9988425925925925925925925925925925925925925925925925925925925925925925925925925925925925925925928,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0112,antimatter_conjugate_rows,"anti(minus_single_write[p=4,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,4,2,positive,4,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,864.0,positive_debit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=4,2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,862.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,885.9444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444446,110.7430555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,775.201388888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0113,antimatter_conjugate_rows,"anti(plus_single_write[p=6,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,6,2,negative,6,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,1080.00,negative_credit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=6,-3.750,1083.750,1128.906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,141.113281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,987.792968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
QP093A-0114,antimatter_conjugate_rows,"anti(minus_single_write[p=6,g=2])",V4_1_SINGLE_WRITE,conjugate_single_write,6,2,positive,6,conjugate_axis,fermion_half_write,owner_closed_conjugate,CLOSED_CONJUGATE_WRITE,ANTIMATTER_STABLE_CONJUGATE,1296.0,positive_debit,depth=2,V4_1_SINGLE_WRITE|depth=2|q_abs=6,4.50,1291.50,1345.312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,168.164062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1177.148437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,,,,,,INDEPENDENT_BASELINE_RECORD,yes,QP093A_ORIGINAL_FIELDSET_PRESERVED
